"Survey","Date","StationName","StationNumber","Cultch","Quadrat","TotalVol","TotalWt","LiveSpat","Drills","Year","Month","Day","Period","season"
10,2018-01-05,"NFWF Bulkhead",2,200,14,1.1,2.36,140,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",2,200,15,0.85,2.08,120,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,1,0.75,1.83,163,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,2,0.95,1.77,114,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,3,1,2.16,284,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,4,1.15,2.36,437,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,5,0.75,1.67,165,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,6,1.1,2.3,116,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,7,0.9,1.91,185,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,8,0.5,1.23,68,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,9,1,2.14,167,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,10,0.75,1.69,104,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,11,1.4,2.38,470,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,12,0.7,1.54,140,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,13,1.3,2.95,272,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,14,0.55,1.32,83,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",3,100,15,0.5,1.26,97,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,1,1.75,3.69,388,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,2,1.1,2.39,199,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,3,1.6,3.63,371,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,4,1.1,2.58,228,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,5,1.3,2.97,142,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,6,1.15,2.75,236,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,7,1.2,2.38,183,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,8,2.1,4.39,388,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,9,1.4,3.29,336,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,10,1,2.2,121,3,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,11,1,2.2,172,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,12,0.75,1.64,135,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,13,0.8,2.02,160,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,14,1.2,2.73,144,2,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",4,400,15,0.75,1.64,92,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,1,1.1,2.35,277,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,2,1,2.13,276,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,3,0.75,1.76,111,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,4,1.25,2.73,545,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,5,1.9,3.9,638,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,6,1,2.5,424,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,7,1.4,2.95,215,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,8,1.6,3.38,232,1,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,9,1,2.08,157,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,10,2.6,5.71,470,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,11,1.1,2.88,261,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,12,1.3,3.39,336,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,13,1.4,3.13,158,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,14,2,4.4,497,0,2018,1,5,6,"Winter"
10,2018-01-05,"NFWF Bulkhead",5,300,15,1.8,3.82,647,0,2018,1,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,1,1.4,2.94,22,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,2,1,2.2,3,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,3,1.4,2.98,11,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,4,1.6,3.21,27,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,5,1,2.4,6,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,6,1,2.05,12,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,7,1.25,2.73,25,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,8,1.4,3.09,3,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,9,1,1.94,8,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,10,0.75,1.89,2,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,11,2.1,4.48,45,8,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,12,1.1,2.84,10,6,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,13,1.9,3.81,27,5,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,14,1.6,3.38,18,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",1,100,15,1.3,2.54,17,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,1,1.2,2.31,5,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,2,0.6,1.26,6,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,3,0.85,1.69,3,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,4,0.8,1.69,3,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,5,0.65,1.15,4,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,6,0.4,0.81,1,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,7,0.55,1.06,1,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,8,0.5,1.1,2,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,9,0.65,1.31,2,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,10,0.85,1.75,2,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,11,0.65,1.44,0,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,12,0.8,1.68,1,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,13,0.7,1.34,0,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,14,0.75,1.63,0,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",2,0,15,0.8,1.59,0,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,1,1,2.36,68,8,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,2,1.8,3.82,105,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,3,1.1,2.44,59,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,4,1.6,3.3,105,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,5,1.6,3.32,43,5,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,6,4,8.81,150,7,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,7,2.25,4.7,106,5,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,8,1.5,3.29,91,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,9,1.6,3.44,81,5,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,10,3.1,6.63,230,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,11,3.2,6.74,317,9,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,12,2.5,5.88,115,6,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,13,3.1,6.52,179,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,14,4.8,9.76,202,5,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",3,300,15,2.5,5.32,127,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,1,1.1,2.58,113,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,2,1.9,4.18,225,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,3,1.35,2.76,67,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,4,0.75,1.85,46,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,5,1.9,3.78,224,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,6,1.25,2.62,131,7,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,7,1,2.21,53,3,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,8,1,2.07,33,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,9,2.4,4.86,271,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,10,2.5,4.92,220,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,11,3.3,6.49,176,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,12,2.9,5.94,168,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,13,1.9,4.03,151,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,14,0.7,1.41,74,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",4,400,15,1.8,3.53,104,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,1,0.55,0.96,4,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,2,0.7,1.53,1,5,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,3,0.75,1.8,11,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,4,0.7,1.52,8,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,5,0.85,1.76,10,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,6,1.1,2.27,12,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,7,0.4,0.7,1,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,8,1.1,2.81,28,9,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,9,0.75,1.62,9,8,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,10,0.65,1.55,2,2,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,11,1.3,2.76,18,6,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,12,0.7,1.57,5,4,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,13,1.1,2.44,16,1,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,14,0.6,1.26,12,0,2018,2,5,6,"Winter"
10,2018-02-05,"NFWF Hotel Bar",5,200,15,1,2.2,16,2,2018,2,5,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,1,1,2.27,6,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,2,0.95,2.09,3,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,3,1,2.29,6,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,4,0.7,1.44,0,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,5,1.7,3.86,19,3,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,6,1.45,3.49,21,6,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,7,1.45,3.05,1,7,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,8,1.1,2.45,4,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,9,1,2.14,2,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,10,3.75,7.11,11,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,11,1.6,3.5,13,2,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,12,2.4,5.09,1,6,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,13,2.5,5.17,3,5,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,14,3.5,7.22,10,11,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",1,300,15,2.5,5.51,10,4,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,1,1.7,3.44,11,5,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,2,1.4,3.34,1,3,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,3,1.25,2.55,2,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,4,1.15,2.39,6,3,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,5,3.6,7.26,15,5,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,6,0.7,1.31,4,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,7,0.75,1.52,2,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,8,0.4,0.89,0,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,9,0.5,0.98,8,2,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,10,0.45,0.91,3,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,11,1.6,3.4,12,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,12,1.5,3.26,6,5,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,13,1.3,2.8,5,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,14,1.6,3.39,1,4,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",2,100,15,2.2,4.84,0,3,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,1,3.5,7.02,5,11,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,2,2.1,4.41,10,6,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,3,2.4,4.91,6,7,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,4,3.5,7.78,34,8,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,5,3.5,7.99,24,12,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,6,3.4,7.42,25,13,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,7,3,6.21,15,5,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,8,2.6,5.54,25,10,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,9,2.4,5.13,9,10,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,10,1.8,3.77,6,6,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,11,3.1,6.49,18,12,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,12,3.4,7.16,32,12,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,13,3.8,7.32,17,11,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,14,1.9,3.88,6,9,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",3,400,15,4,8.41,18,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,1,0.6,1.23,8,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,2,0.5,0.93,1,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,3,0.5,1.03,4,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,4,0.8,1.77,15,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,5,0.6,1.19,6,2,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,6,0.55,1.01,1,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,7,0.4,0.78,5,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,8,0.35,0.71,3,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,9,0.8,1.65,3,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,10,0.7,1.43,9,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,11,0.9,1.89,5,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,12,0.75,1.69,4,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,13,0.75,1.6,7,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,14,0.7,1.31,1,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",4,0,15,1,2.02,2,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,1,1.2,2.81,3,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,2,1.7,3.74,3,2,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,3,1.4,2.85,8,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,4,1.1,2.34,5,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,5,2.4,5.25,12,3,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,6,1.8,4.11,20,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,7,1.1,2.43,20,5,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,8,2.1,4.68,7,4,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,9,1.45,3.47,17,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,10,0.85,1.67,6,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,11,1.4,3.3,7,2,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,12,1.5,3.53,17,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,13,0.85,1.87,8,1,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,14,1.4,3.09,5,0,2018,2,15,6,"Winter"
10,2018-02-15,"NFWF Dry Bar",5,200,15,1.5,3.15,9,2,2018,2,15,6,"Winter"
11,2018-05-10,"NFWF Bulkhead",1,0,1,0.5,1.2,9,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,2,0.75,1.66,6,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,3,0.5,1,7,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,4,0.4,0.82,2,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,5,0.4,0.81,0,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,6,0.5,0.99,2,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,7,0.6,1.3,6,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,8,0.6,1.37,4,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,9,0.7,1.4,16,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,10,0.5,1.04,0,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,11,0.35,0.69,0,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,12,0.4,0.85,9,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,13,0.6,1.18,11,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,14,0.5,1.05,6,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",1,0,15,0.35,0.8,0,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,1,2.5,5.54,123,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,2,2,4.52,80,3,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,3,2.25,5.2,113,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,4,2.25,4.97,105,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,5,3,6.21,67,29,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,6,1.3,2.52,91,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,7,2.5,5.95,138,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,8,2.2,4.96,131,2,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,9,2.1,4.56,101,3,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,10,1,2.68,39,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,11,2.1,4.45,99,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,12,2.9,6.29,148,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,13,1.8,4.49,72,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,14,1.6,3.36,44,3,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",2,200,15,1.5,3.67,100,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,1,0.8,1.63,22,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,2,0.75,1.48,33,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,3,0.6,1.19,15,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,4,1.2,3,80,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,5,1.5,3.38,98,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,6,2.3,5.55,91,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,7,0.6,1.4,11,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,8,1.4,3.4,62,2,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,9,1.4,3.35,104,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,10,1.9,3.74,70,34,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,11,1,2.12,54,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,12,0.95,2.08,34,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,13,0.6,1.24,34,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,14,1,2.29,33,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",3,100,15,0.9,2.06,12,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,1,1.5,3.32,84,2,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,2,1.2,2.65,64,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,3,1.5,3.41,86,1,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,4,2.2,4.94,126,2,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,5,2,4.19,50,14,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,6,0.6,1.56,44,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,7,0.8,1.9,45,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,8,1.8,3.51,165,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,9,2.4,4.84,177,2,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,10,1.1,2.52,88,8,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,11,1,2.55,77,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,12,1,2.22,107,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,13,1.5,3.53,97,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,14,1,2.17,42,0,2018,5,10,7,"Summer"
11,2018-05-10,"NFWF Bulkhead",4,400,15,2,4.21,128,18,2018,5,10,7,"Summer"
